Timestamp,RTU11_SfSts,RTU11_SfVfd(%),RTU11_SpcTStairW(°F),RTU12_DmprStairE(%),RTU12_SpcTStairE(°F)
29-Jan-19 3:20:00 pm,,34.13,60.39,0.00,61.81
25-Nov-18 3:55:00 pm,,34.10,65.05,0.00,63.17
04-Mar-19 2:15:00 am,,33.37,50.60,0.00,62.21
08-Apr-19 1:15:00 am,,33.29,69.29,0.00,70.73
24-Jan-19 12:55:00 pm,,46.26,67.26,0.00,66.26
10-Feb-19 7:10:00 am,,34.69,55.70,0.00,57.80
17-Dec-18 5:15:01 am,,,,0.00,63.42
07-Feb-19 9:25:00 pm,,35.05,60.52,0.00,64.61
25-Dec-18 8:05:00 pm,,34.31,60.14,0.00,63.84
14-Jan-19 7:35:00 pm,,33.96,62.99,0.00,65.38
14-Dec-18 3:40:00 am,,32.75,61.83,0.00,64.27
06-Jan-19 1:25:01 pm,,,,0.00,63.85
21-Jan-19 7:10:01 am,,33.39,53.08,0.00,59.03
14-Mar-19 6:00:00 pm,,33.30,68.07,0.00,68.75
14-May-19 9:40:00 pm,,69.03,71.58,4.22,72.03
26-Feb-19 1:30:00 pm,,34.94,66.51,0.00,66.63
05-Apr-19 8:45:00 pm,,33.41,69.94,0.00,69.66
11-Jan-19 12:25:00 pm,,51.95,69.18,,
26-Dec-18 1:55:00 am,,34.68,59.66,0.00,62.60
04-Apr-19 4:10:00 am,,32.70,67.70,0.00,68.57
08-Mar-19 8:25:00 am,,33.10,66.01,0.00,66.77
16-Jan-19 12:00:00 pm,,43.12,66.92,0.00,67.31
28-Jan-19 1:05:00 am,,35.24,56.47,0.00,61.98
12-Feb-19 6:05:00 am,,35.48,62.48,0.00,64.55
25-Mar-19 3:55:00 am,,32.60,66.39,0.00,68.33
02-Mar-19 6:40:00 am,,33.93,57.98,,
15-Apr-19 2:45:00 am,,35.12,67.50,0.00,68.14
29-Jan-19 3:20:00 am,,32.02,56.15,0.00,60.28
12-May-19 7:45:00 pm,,74.80,78.73,0.00,76.70
16-Dec-18 10:35:00 am,,37.86,64.42,0.00,66.95
22-Dec-18 6:50:00 am,,35.11,61.30,0.00,63.11
16-Feb-19 9:30:00 pm,,34.71,60.41,0.00,60.63
03-May-19 5:20:00 am,,34.80,68.90,0.00,69.01
20-Mar-19 8:55:01 am,,34.48,66.44,0.00,69.07
09-Apr-19 1:50:01 pm,,,,6.89,71.26
25-Feb-19 10:40:00 pm,,31.47,58.31,0.00,63.85
09-May-19 7:05:00 am,,35.50,68.39,0.00,68.27
19-Mar-19 11:35:00 pm,,35.18,67.77,0.00,69.09
06-Dec-18 11:50:00 pm,,33.72,59.56,0.00,63.20
03-Jan-19 11:45:00 am,,37.61,65.19,0.00,66.68
22-Jan-19 11:30:00 pm,,35.08,58.58,0.00,61.92
17-Feb-19 9:10:00 am,,34.58,59.23,0.00,59.51
14-May-19 6:20:00 am,,32.99,72.26,0.00,72.61
16-Apr-19 12:50:00 pm,,64.86,72.07,27.39,71.34
05-Jan-19 4:10:01 pm,,51.47,71.65,0.00,67.98
22-Jan-19 6:05:00 am,,34.86,58.08,0.00,59.74
11-Feb-19 6:25:00 pm,,35.56,62.61,0.00,64.84
24-Dec-18 7:45:00 am,,32.23,57.53,0.00,60.49
22-Apr-19 11:05:00 pm,,36.38,69.83,0.00,70.13
04-Mar-19 7:35:00 am,,34.12,50.70,0.00,62.76
03-Apr-19 7:50:00 pm,,34.76,70.17,0.00,70.32
04-Apr-19 4:30:01 pm,,32.87,69.82,0.00,69.65
18-Jan-19 7:05:00 pm,,32.50,59.49,0.00,62.99
19-Apr-19 2:35:01 am,,,,0.00,69.73
02-Mar-19 1:20:00 pm,,48.08,64.06,,
28-Feb-19 2:25:00 pm,,33.48,70.80,,
11-Dec-18 2:30:00 am,,35.37,59.31,0.00,62.06
19-Mar-19 9:45:01 pm,,33.70,68.30,0.00,69.49
01-Feb-19 5:05:00 am,,32.16,55.76,0.00,59.20
20-Nov-18 1:50:00 am,,32.28,60.45,0.00,62.92
02-Feb-19 7:20:00 am,,35.60,58.65,0.00,60.21
01-May-19 9:10:00 pm,,34.91,69.68,0.00,69.31
10-Dec-18 2:50:00 pm,,33.91,65.84,0.00,65.86
17-Feb-19 6:45:00 am,,33.58,58.69,0.00,59.29
27-Apr-19 12:55:00 pm,,59.77,72.67,0.00,71.25
23-Dec-18 9:10:00 pm,,35.30,58.60,0.00,60.77
04-Mar-19 8:55:00 pm,,33.31,53.87,0.00,64.17
10-Apr-19 8:45:00 am,,34.74,67.94,0.00,68.63
26-Dec-18 12:20:00 pm,,34.10,64.25,0.00,65.18
13-Mar-19 12:20:00 pm,,36.08,70.69,0.00,69.13
22-Apr-19 2:00:00 pm,,34.17,71.69,0.00,70.60
20-Jan-19 2:10:01 pm,,33.71,58.93,0.00,61.12
05-May-19 7:35:00 pm,,33.94,71.24,0.00,76.41
20-Dec-18 9:20:00 am,,36.05,65.88,0.00,67.78
16-Apr-19 2:45:01 am,,34.53,68.77,0.00,69.68
23-Mar-19 11:05:00 am,,43.23,68.66,0.00,74.74
22-Apr-19 8:40:00 am,,34.07,71.04,0.00,70.75
19-Jan-19 6:00:00 pm,,33.99,57.81,0.00,58.32
21-Dec-18 12:45:00 pm,,35.95,64.74,0.00,66.90
18-Jan-19 2:20:00 am,,33.27,60.72,0.00,62.57
17-Mar-19 10:30:01 am,,34.88,63.13,0.00,64.56
19-Nov-18 2:40:00 pm,,32.46,63.35,0.00,65.62
09-Mar-19 5:20:00 pm,,35.51,65.78,0.00,66.11
14-May-19 7:40:00 pm,,95.07,74.90,3.78,71.76
09-Apr-19 8:15:00 am,,35.72,69.68,0.00,71.62
10-Nov-18 9:50:00 am,,34.13,60.01,0.00,62.17
26-Mar-19 7:35:00 pm,,33.05,70.41,0.00,70.69
21-Nov-18 12:10:00 pm,,34.50,64.74,0.00,66.12
07-Apr-19 10:10:00 pm,,33.00,69.38,0.00,72.27
10-Dec-18 11:20:00 am,,32.75,62.11,0.00,63.54
23-Nov-18 1:40:00 pm,,35.61,65.87,0.00,66.88
15-Feb-19 5:50:00 am,,32.65,58.72,0.00,63.69
29-Dec-18 1:45:00 am,,35.07,61.24,0.00,63.43
05-Apr-19 12:45:01 pm,,34.11,70.89,0.00,69.32
27-Dec-18 5:35:00 pm,,34.19,64.75,0.00,66.36
16-Dec-18 3:15:00 pm,,42.16,72.16,0.00,66.84
31-Jan-19 7:30:00 pm,,31.71,55.34,0.00,59.40
08-Feb-19 2:20:00 am,,35.05,57.39,0.00,63.24
09-Feb-19 3:35:00 pm,,32.81,57.75,0.00,58.91
07-Apr-19 7:20:00 am,,35.10,68.49,0.00,69.44
10-May-19 6:50:00 pm,,73.72,82.95,0.00,71.72
26-Apr-19 9:30:00 am,,33.90,72.15,41.22,72.56
29-Jan-19 4:40:00 pm,,31.99,58.68,0.00,61.18
19-Nov-18 10:45:00 am,,35.51,61.89,0.00,64.54
01-Dec-18 2:45:00 pm,,33.55,62.50,0.00,64.05
21-Apr-19 5:05:00 am,,32.87,72.07,0.00,75.24
12-Feb-19 6:25:01 pm,,,,0.00,65.91
06-Jan-19 11:35:00 am,,34.66,63.56,0.00,63.63
13-Apr-19 9:55:00 pm,,33.60,67.01,0.00,67.97
31-Dec-18 4:35:00 pm,,35.08,60.79,0.00,63.40
23-Mar-19 6:25:00 am,,35.29,66.69,0.00,67.71
27-Nov-18 11:25:00 pm,,34.10,61.11,0.00,63.64
18-Apr-19 3:00:00 pm,,60.15,72.37,0.00,70.39
14-Dec-18 2:20:00 am,,35.18,62.12,0.00,64.69
12-Feb-19 11:30:00 am,,34.13,67.59,0.00,66.27
12-Dec-18 6:10:00 pm,,35.37,63.52,0.00,65.87
07-Feb-19 2:40:00 pm,,36.32,65.60,0.00,66.27
24-Apr-19 9:35:00 am,,47.21,72.09,0.00,72.07
22-Nov-18 10:50:00 pm,,33.25,62.05,0.00,64.31
17-Dec-18 6:50:00 pm,,32.02,66.35,0.00,67.89
12-Feb-19 1:40:01 am,,36.39,60.61,0.00,64.54
02-Dec-18 2:25:00 am,,32.88,61.02,0.00,63.47
24-Mar-19 6:40:00 pm,,32.37,70.56,0.00,72.46
01-Apr-19 1:55:00 am,,36.20,64.66,0.00,67.27
02-Feb-19 8:40:00 pm,,34.69,63.03,0.00,62.64
26-Apr-19 8:10:00 am,,34.20,71.49,13.40,72.94
29-Apr-19 1:35:00 pm,,57.47,71.88,0.00,71.04
06-Jan-19 7:10:01 am,,,,0.00,63.78
23-Dec-18 4:45:00 pm,,35.18,59.30,0.00,61.59
13-Mar-19 11:00:00 am,,34.44,69.91,0.00,68.67
16-Dec-18 3:15:00 am,,33.41,62.93,0.00,64.48
29-Dec-18 1:45:00 pm,,33.59,63.48,0.00,62.86
11-Apr-19 11:00:00 am,,35.96,66.58,0.00,67.17
29-Nov-18 8:45:00 am,,34.45,62.48,0.00,65.14
14-Dec-18 2:20:00 pm,,43.24,71.55,0.00,69.05
14-Nov-18 9:20:00 am,,36.05,61.99,0.00,65.60
11-Mar-19 2:25:00 pm,,74.26,72.80,0.00,70.32
06-Dec-18 10:30:00 pm,,32.17,59.91,0.00,63.70
17-Jan-19 10:40:00 am,,34.93,63.97,,
21-Nov-18 5:30:00 pm,,33.85,64.22,0.00,66.34
25-Nov-18 11:20:00 am,,35.23,64.89,0.00,64.35
14-Dec-18 7:05:00 pm,,31.39,65.89,0.00,67.66
13-Jan-19 8:40:01 pm,,,,0.00,62.13
22-Dec-18 5:30:00 am,,35.66,61.57,0.00,63.34
18-Dec-18 3:10:00 pm,,35.04,68.66,0.00,68.84
23-Feb-19 12:55:00 am,,33.28,63.24,0.00,65.81
21-Dec-18 3:15:00 am,,36.39,63.95,0.00,64.64
17-Mar-19 7:30:01 pm,,,,0.00,66.21
21-Dec-18 3:50:00 pm,,32.79,64.27,0.00,66.44
23-Mar-19 8:45:01 pm,,32.61,68.99,0.00,72.23
13-Apr-19 5:15:00 am,,34.46,62.89,0.00,65.47
04-Feb-19 9:35:00 pm,,35.30,59.33,0.00,64.30
28-Apr-19 9:05:00 am,,35.61,70.90,0.00,71.29
26-Dec-18 11:00:00 pm,,33.60,62.61,0.00,64.96
11-Mar-19 8:10:00 pm,,33.39,67.73,0.00,68.69
08-Jan-19 8:40:01 pm,,33.85,61.94,0.00,64.47
20-Mar-19 5:50:00 pm,,34.51,70.82,0.00,70.32
14-Jan-19 2:50:00 pm,,33.60,64.30,0.00,66.10
31-Mar-19 3:15:01 am,,33.30,64.78,0.00,66.01
03-May-19 6:40:00 pm,,33.92,71.61,0.00,72.05
03-Dec-18 6:05:00 pm,,32.76,63.19,0.00,65.44
26-Jan-19 12:05:00 am,,32.86,56.93,0.00,58.98
18-Nov-18 4:25:00 am,,31.50,57.73,0.00,59.65
07-Jan-19 6:25:01 pm,,,,0.00,66.33
28-Jan-19 10:45:00 am,,35.38,59.70,0.00,63.14
05-Feb-19 10:15:00 pm,,35.47,59.78,0.00,63.96
13-Mar-19 1:00:00 pm,,35.61,70.52,0.00,69.32
30-Mar-19 11:55:00 pm,,32.29,66.54,0.00,67.06
12-Nov-18 2:05:00 pm,,35.12,65.23,0.00,65.32
28-Feb-19 12:30:00 am,,34.70,59.90,0.00,64.77
31-Mar-19 6:50:00 pm,,34.89,65.34,0.00,69.38
01-May-19 6:45:00 am,,34.09,68.79,0.00,68.94
14-Nov-18 4:55:00 am,,36.67,58.74,0.00,61.34
24-Jan-19 1:35:00 pm,,51.37,67.78,0.00,66.46
27-Feb-19 11:10:00 am,,47.51,67.24,0.00,68.27
13-Apr-19 5:35:01 pm,,59.48,72.63,0.00,69.66
07-Feb-19 6:05:00 pm,,33.90,62.91,0.00,65.40
01-Dec-18 5:10:00 pm,,33.96,62.04,0.00,63.97
04-Mar-19 2:15:00 pm,,43.71,62.18,0.00,67.53
25-Dec-18 3:20:00 pm,,34.91,60.22,0.00,63.51
24-Dec-18 7:45:00 pm,,33.49,59.52,0.00,63.04
24-Feb-19 2:55:00 pm,,36.12,66.95,0.00,63.68
07-Apr-19 8:40:00 pm,,33.50,70.01,0.00,72.81
09-Apr-19 4:50:00 am,,34.19,69.00,0.00,70.15
17-Apr-19 10:15:00 am,,34.76,71.30,0.00,70.37
30-Jan-19 12:10:00 pm,,34.70,53.51,0.00,57.22
14-May-19 6:20:00 pm,,98.41,80.13,7.44,71.91
14-Feb-19 3:35:00 am,,35.59,61.46,0.00,65.27
21-Feb-19 9:30:00 am,,35.60,64.05,0.00,65.96
16-Nov-18 11:20:00 am,,35.60,65.93,0.00,67.39
14-May-19 1:00:00 pm,,70.37,72.05,19.99,71.78
10-Nov-18 1:10:00 pm,,35.87,60.48,0.00,61.80
03-Apr-19 6:15:01 am,,35.68,66.56,0.00,67.72
05-Dec-18 8:55:00 am,,33.91,62.31,0.00,65.38
27-Nov-18 7:50:00 am,,34.45,61.43,0.00,63.06
25-Nov-18 5:00:00 pm,,32.50,63.36,0.00,62.79
14-Dec-18 3:40:00 pm,,35.21,72.03,0.00,69.27
09-Feb-19 12:45:00 am,,32.05,55.52,0.00,61.86
05-Feb-19 5:10:00 pm,,34.12,61.54,0.00,64.89
06-Jan-19 1:25:01 am,,,,0.00,65.06
09-Apr-19 9:35:00 pm,,32.98,69.45,0.00,70.23
09-May-19 10:15:00 pm,,35.62,70.17,0.00,70.08
17-Dec-18 11:55:00 pm,,33.47,64.67,0.00,65.55
11-Jan-19 3:05:00 pm,,41.03,70.34,0.00,68.53
24-Mar-19 5:20:00 pm,,62.04,72.30,0.00,72.74
13-Dec-18 10:45:00 am,,35.81,64.07,0.00,66.05
12-Feb-19 12:50:00 am,,35.39,60.75,0.00,64.55
14-Apr-19 8:15:00 am,,34.06,66.30,0.00,66.63
05-May-19 6:15:00 am,,34.38,71.41,0.00,74.41
09-May-19 7:05:00 pm,,31.28,71.73,0.00,70.16
30-Dec-18 7:05:01 am,,35.68,57.52,0.00,58.81
31-Jan-19 6:10:00 pm,,35.11,57.00,0.00,60.43
21-Dec-18 11:25:00 pm,,36.30,62.74,0.00,64.82
16-Dec-18 4:35:00 pm,,36.86,69.67,0.00,66.38
22-Dec-18 6:50:00 pm,,36.98,61.31,0.00,62.83
09-Jan-19 12:25:01 am,,34.38,61.56,0.00,63.45
13-Apr-19 8:35:00 pm,,35.80,68.74,,
11-Dec-18 12:40:00 pm,,34.55,65.96,0.00,66.81
27-Dec-18 4:15:00 pm,,34.71,64.77,0.00,66.28
10-May-19 1:30:00 pm,,36.63,72.13,11.08,71.45
19-Feb-19 5:20:00 am,,35.13,58.85,0.00,63.98
28-Feb-19 2:25:00 am,,32.57,59.15,0.00,64.55
05-Apr-19 12:45:01 am,,35.57,67.75,0.00,68.13
12-Apr-19 7:20:00 am,,34.05,66.08,0.00,66.70
23-Feb-19 2:40:01 pm,,,,0.00,64.54
27-Nov-18 11:25:00 am,,35.82,63.91,0.00,65.05
12-Feb-19 1:20:00 am,,34.40,60.65,0.00,64.54
19-Mar-19 9:45:01 am,,35.40,67.08,0.00,70.69
14-Feb-19 2:15:00 am,,34.09,61.48,0.00,65.39
25-Mar-19 3:55:00 pm,,62.46,72.09,0.00,70.34
12-May-19 7:45:00 am,,31.64,69.95,0.00,74.90
27-Apr-19 12:55:00 am,,35.09,71.75,0.00,71.21
27-Apr-19 6:45:00 am,,34.98,70.80,0.00,70.36
05-Dec-18 8:55:00 pm,,34.51,62.97,0.00,65.59
10-May-19 6:15:00 am,,33.04,69.20,0.00,70.09
09-May-19 7:40:00 pm,,33.24,71.49,0.00,70.16
05-Feb-19 5:10:00 am,,33.60,58.77,0.00,63.41
08-Mar-19 8:25:00 pm,,34.13,67.07,0.00,67.51
18-Apr-19 1:55:00 pm,,46.38,72.05,0.00,70.37
24-Mar-19 10:45:01 am,,32.60,70.37,0.00,72.56
15-Nov-18 7:55:00 am,,36.13,63.54,0.00,66.49
04-Dec-18 9:40:00 pm,,35.22,60.62,0.00,64.75
01-May-19 9:10:00 am,,34.82,69.40,0.00,69.44
19-Jan-19 10:45:00 pm,,32.74,55.07,0.00,57.32
20-Nov-18 7:15:00 pm,,35.79,60.96,0.00,64.93
21-Feb-19 9:30:00 pm,,32.64,62.08,0.00,66.12
11-Mar-19 3:45:00 pm,,71.34,71.98,0.00,68.96
22-Jan-19 11:30:00 am,,32.99,60.90,0.00,63.52
03-Jan-19 11:45:00 pm,,36.04,62.00,0.00,65.25
20-Jan-19 2:10:01 am,,33.55,53.55,0.00,57.89
30-Mar-19 6:00:01 pm,,84.47,72.71,0.00,69.40
28-Jan-19 8:25:00 pm,,34.41,57.66,0.00,61.88
12-Apr-19 4:55:00 am,,35.81,65.83,0.00,66.50
29-Apr-19 2:55:00 pm,,42.90,72.13,0.00,71.22
11-Feb-19 11:10:01 pm,,,,0.00,64.53
01-Feb-19 5:05:00 pm,,33.80,64.54,0.00,64.66
12-Apr-19 11:40:00 am,,34.68,70.11,0.00,68.57
09-Apr-19 4:50:00 pm,,35.91,71.52,0.00,71.23
19-Jan-19 1:35:00 pm,,34.40,61.42,0.00,59.42
22-Mar-19 7:30:01 am,,33.25,66.81,0.00,68.39
14-Apr-19 3:30:00 pm,,72.36,72.03,0.00,69.84
25-Apr-19 5:50:00 am,,37.99,72.04,11.53,70.33
22-Apr-19 11:05:00 am,,34.80,71.99,0.00,70.65
07-Nov-18 4:45:00 pm,,34.80,63.90,0.00,66.69
25-Feb-19 10:40:00 am,,33.61,64.64,0.00,65.24
06-Dec-18 11:50:00 am,,34.22,64.90,0.00,66.26
18-Jan-19 7:05:00 am,,31.90,61.02,0.00,62.90
03-May-19 5:20:00 pm,,53.92,72.08,0.00,71.82
12-Jan-19 5:05:01 pm,,,,0.00,62.45
02-Apr-19 5:35:00 am,,33.33,66.47,0.00,67.93
12-May-19 2:25:00 pm,,64.02,72.10,0.00,78.12
26-Feb-19 1:30:00 am,,34.35,58.14,0.00,63.45
04-Apr-19 4:10:00 pm,,35.92,70.05,0.00,70.02
22-Jan-19 6:05:00 pm,,33.31,60.40,0.00,63.86
16-Apr-19 5:45:00 am,,32.58,68.32,0.00,69.47
02-Jan-19 4:55:00 am,,36.08,57.07,0.00,59.05
22-Apr-19 8:40:00 pm,,35.18,70.51,0.00,70.55
14-May-19 7:40:00 am,,36.58,71.84,37.53,72.53
19-Nov-18 2:40:00 am,,34.00,58.25,0.00,59.02
26-Dec-18 5:00:00 am,,35.19,59.05,0.00,61.87
02-Jan-19 6:00:00 am,,36.10,58.38,0.00,59.43
31-Jan-19 7:30:00 am,,34.33,50.20,0.00,55.56
10-Dec-18 8:55:00 am,,34.27,60.08,0.00,62.15
13-Mar-19 2:20:00 am,,35.29,66.43,0.00,66.55
08-May-19 3:25:00 am,,34.39,72.01,0.00,71.50
02-Jan-19 10:25:00 am,,36.03,60.08,0.00,62.77
21-Feb-19 8:10:00 am,,33.90,61.31,0.00,65.39
15-Mar-19 10:25:00 am,,44.00,68.57,0.00,70.68
21-Apr-19 5:05:00 pm,,87.82,73.96,0.00,77.88
29-Mar-19 3:25:00 am,,35.35,67.36,0.00,68.23
23-Mar-19 1:40:00 am,,35.51,68.17,0.00,68.96
02-Apr-19 7:00:01 am,,33.87,67.29,0.00,68.29
14-Apr-19 4:50:00 am,,35.18,64.10,0.00,65.97
18-Apr-19 3:00:00 am,,33.32,68.96,0.00,69.30
19-Apr-19 2:15:00 am,,35.10,69.40,0.00,69.63
07-Feb-19 7:25:00 pm,,35.50,62.14,0.00,65.17
04-May-19 3:55:00 am,,34.40,69.59,0.00,70.92
22-Nov-18 10:50:00 am,,33.29,61.93,0.00,64.64
17-Dec-18 6:50:00 am,,35.19,63.51,0.00,64.84
24-Feb-19 10:00:00 pm,,34.36,58.22,0.00,60.20
15-Apr-19 2:45:00 pm,,41.81,72.14,0.00,71.11
24-Apr-19 9:35:00 pm,,59.03,72.23,0.00,72.42
12-Dec-18 6:10:00 am,,35.22,62.21,0.00,64.08
29-Apr-19 1:35:00 am,,34.38,70.10,0.00,71.14
06-Jan-19 7:10:01 pm,,,,0.00,63.59
18-Jan-19 2:20:00 pm,,35.04,62.36,0.00,64.44
15-Mar-19 3:15:00 am,,35.70,66.16,0.00,66.38
26-Apr-19 9:30:00 pm,,33.89,71.62,0.00,71.41
28-Jan-19 1:05:00 pm,,35.46,62.91,0.00,64.10
29-Jan-19 4:40:00 am,,32.93,55.71,0.00,59.87
19-Mar-19 11:35:00 am,,35.70,70.02,,
07-Apr-19 10:10:00 am,,32.62,70.56,0.00,70.88
19-Nov-18 10:45:00 pm,,32.14,60.18,0.00,63.32
10-Feb-19 5:30:01 am,,,55.60,0.00,57.77
10-May-19 6:50:00 am,,34.52,69.30,0.00,70.76
06-Jan-19 3:05:00 pm,,36.09,64.20,0.00,63.90
10-Dec-18 11:20:00 pm,,32.98,59.24,0.00,62.80
01-Apr-19 11:35:01 am,,,,0.00,70.62
27-Dec-18 5:35:00 am,,36.41,62.32,0.00,63.76
23-Feb-19 9:05:00 am,,34.91,62.55,0.00,63.67
23-Nov-18 6:25:00 pm,,33.69,65.30,0.00,67.00
04-Feb-19 10:50:00 am,,33.99,64.23,0.00,65.89
21-Dec-18 12:45:00 am,,34.90,64.62,0.00,65.53
03-Jan-19 6:55:01 pm,,,,0.00,66.44
21-Jan-19 3:45:00 am,,34.54,52.22,0.00,61.06
01-Apr-19 6:20:00 am,,33.89,65.85,0.00,67.63
12-May-19 11:40:00 am,,80.00,72.94,0.00,79.33
08-Jan-19 3:00:00 pm,,35.95,65.89,0.00,66.90
08-Jan-19 8:40:01 am,,,,0.00,65.92
22-Apr-19 12:25:00 pm,,36.37,72.03,0.00,70.76
14-Jan-19 2:50:00 am,,35.58,60.07,0.00,61.98
24-Nov-18 1:20:00 am,,35.30,63.97,0.00,65.84
21-Dec-18 11:25:00 am,,34.89,64.64,0.00,66.63
24-Mar-19 12:25:00 pm,,48.41,72.91,0.00,74.41
11-May-19 9:50:00 am,,38.86,72.36,0.00,76.20
28-Dec-18 2:30:00 pm,,33.47,64.97,0.00,66.24
21-Dec-18 3:15:00 pm,,35.82,64.40,0.00,66.50
20-Dec-18 12:05:00 pm,,35.51,66.28,0.00,68.08
01-Apr-19 4:00:01 pm,,44.51,71.81,0.00,69.91
27-Nov-18 7:50:00 pm,,32.07,62.19,0.00,64.80
04-Jan-19 3:30:00 pm,,38.80,71.96,0.00,69.34
14-Dec-18 7:05:00 am,,34.99,62.84,0.00,64.96
30-Nov-18 7:55:00 am,,33.32,62.82,0.00,65.36
28-Feb-19 12:30:00 pm,,38.04,69.84,0.00,68.58
15-Mar-19 3:15:00 pm,,34.11,71.43,0.00,70.32
31-Mar-19 6:50:00 am,,34.27,63.41,0.00,65.11
26-Mar-19 7:00:01 am,,33.24,66.56,0.00,67.51
23-Dec-18 4:45:00 am,,34.11,59.62,0.00,61.87
04-Feb-19 9:35:00 am,,35.97,64.47,0.00,65.87
04-Feb-19 4:50:00 pm,,34.38,67.27,0.00,65.74
01-Apr-19 11:35:01 pm,,,,0.00,68.81
13-Mar-19 11:00:00 pm,,35.63,67.83,0.00,67.96
30-Mar-19 11:55:00 am,,44.75,69.33,0.00,71.40
11-Apr-19 11:00:00 pm,,36.49,66.22,0.00,66.65
13-Mar-19 1:00:00 am,,34.70,66.50,0.00,66.61
12-Nov-18 2:05:00 am,,32.30,57.22,0.00,58.50
19-Feb-19 10:30:00 am,,47.86,64.16,0.00,67.51
15-Mar-19 10:25:00 pm,,35.40,66.48,0.00,67.83
10-Nov-18 12:25:00 am,,35.28,60.02,0.00,62.92
10-Nov-18 9:50:00 pm,,33.93,58.24,0.00,59.60
19-Apr-19 2:15:00 pm,,61.99,72.13,6.19,71.34
19-Feb-19 6:40:00 am,,32.84,58.57,0.00,63.96
02-Jan-19 4:55:00 pm,,32.59,60.92,,
06-May-19 2:30:00 am,,31.34,71.82,13.99,71.00
26-Dec-18 6:20:00 am,,32.63,59.65,0.00,62.59
10-Nov-18 1:10:00 am,,33.18,59.81,0.00,62.64
11-Mar-19 2:25:00 am,,33.58,62.09,0.00,65.42
13-Mar-19 2:20:00 pm,,35.69,69.66,0.00,68.91
08-Mar-19 2:20:00 pm,,64.16,71.79,0.00,68.18
07-Nov-18 3:25:00 pm,,34.41,64.87,0.00,67.11
21-Dec-18 3:50:00 am,,33.90,63.80,0.00,64.54
23-Apr-19 11:45:00 am,,54.48,73.15,39.80,72.15
02-Feb-19 8:40:00 am,,35.29,58.51,0.00,60.62
04-Mar-19 8:55:00 am,,33.34,51.64,0.00,65.03
02-Jan-19 7:40:01 pm,,,,0.00,63.57
13-Jan-19 8:40:01 am,,,,0.00,61.42
06-Dec-18 10:30:00 am,,34.24,64.03,0.00,65.55
30-Jan-19 12:10:00 am,,33.28,54.95,0.00,56.74
10-Feb-19 2:45:00 am,,34.90,55.73,0.00,58.12
16-Nov-18 11:20:00 pm,,35.29,63.29,0.00,65.50
17-Dec-18 11:55:00 am,,53.57,70.61,0.00,69.14
25-Jan-19 3:15:00 am,,34.22,57.21,0.00,58.93
12-Apr-19 11:40:00 pm,,32.93,65.14,0.00,66.42
13-Dec-18 10:45:00 pm,,35.38,62.52,0.00,65.69
03-Apr-19 6:15:01 pm,,83.51,73.19,0.00,69.69
23-Nov-18 4:45:01 am,,,,0.00,63.45
06-Feb-19 8:10:00 am,,32.37,61.07,0.00,64.25
20-Nov-18 7:15:00 am,,34.14,59.31,0.00,62.96
18-Mar-19 11:15:01 pm,,33.39,66.04,0.00,67.68
12-May-19 10:20:00 am,,39.02,71.72,0.00,78.68
12-Nov-18 3:25:00 am,,35.26,56.87,0.00,58.53
09-Feb-19 12:45:00 pm,,33.32,58.81,0.00,59.14
24-Feb-19 2:55:00 am,,34.13,62.74,0.00,62.42
14-Feb-19 3:35:00 pm,,36.35,69.97,0.00,68.01
07-Apr-19 8:40:00 am,,33.77,69.17,0.00,69.88
26-Jan-19 12:05:00 pm,,34.35,57.03,0.00,57.20
09-Dec-18 7:05:00 pm,,34.49,59.09,0.00,59.72
12-Dec-18 3:45:00 pm,,35.09,63.98,0.00,66.15
06-Apr-19 5:05:00 pm,,31.91,70.93,0.00,70.18
28-Apr-19 9:05:00 pm,,32.67,70.77,0.00,72.79
13-Jan-19 9:00:00 pm,,34.18,60.96,0.00,62.14
08-Feb-19 9:05:00 am,,34.29,56.78,0.00,64.38
04-Dec-18 1:00:00 am,,33.95,61.43,0.00,64.06
27-Dec-18 4:15:00 am,,36.05,62.08,0.00,64.01
09-Nov-18 2:00:00 pm,,35.42,65.36,0.00,66.85
23-Jan-19 2:20:00 am,,32.60,58.42,0.00,61.10
05-May-19 6:15:00 pm,,61.18,71.13,0.00,76.44
24-Jan-19 1:35:00 am,,35.95,60.57,0.00,63.17
01-May-19 6:45:00 pm,,32.83,70.63,0.00,70.10
05-Mar-19 5:50:00 pm,,34.09,64.61,0.00,66.29
31-Jan-19 6:10:00 am,,31.82,50.33,0.00,55.42
06-Mar-19 6:10:00 am,,31.95,57.73,0.00,64.08
09-Mar-19 11:30:00 pm,,34.97,64.55,0.00,65.01
06-Feb-19 12:00:00 am,,33.51,59.94,0.00,63.92
27-Nov-18 12:45:00 pm,,35.87,63.97,0.00,65.40
06-Jan-19 4:25:00 pm,,32.69,63.89,,
10-Dec-18 7:35:00 am,,34.43,58.87,0.00,61.15
28-Dec-18 7:15:00 am,,34.40,62.99,0.00,65.01
14-Nov-18 9:20:00 pm,,37.40,64.20,0.00,66.48
15-Apr-19 12:10:00 am,,34.51,67.65,0.00,67.95
07-Jan-19 12:55:00 am,,34.20,63.60,,
27-Mar-19 1:10:00 am,,35.48,69.14,0.00,69.71
16-Apr-19 4:25:00 am,,34.42,68.40,0.00,69.28
